CHORD_ROOT;CHORD_TYPE;CHORD_STRUCTURE;FINGER_POSITIONS;NOTE_NAMES
G;9;"1;3;5;b7;9";x,x,1,3,2,1;G,D,F,A
G;9;"1;3;5;b7;9";x,x,3,2,1,4;F,A,B,G
G;9;"1;3;5;b7;9";x,x,1,2,2,2;B,F,A,D
G;9;"1;3;5;b7;9";3,x,0,2,0,1;G,D,A,B,F
G;9b5;"1;3;b5;b7;9";2,1,3,1,1,4;G,B,F,A,Db,G
G;9b5;"1;3;b5;b7;9";x,x,1,2,3,1;G,Db,F,A
G;9b5;"1;3;b5;b7;9";1,2,1,3,4,1;Db,G,B,F,A,Db
G;7;"1;3;5;b7";3,2,0,0,0,1;G,B,D,G,B,F
G;7;"1;3;5;b7";1,3,1,2,4,1;G,D,F,B,F,G
G;7;"1;3;5;b7";x,3,2,4,1,x;G,B,F,G
G;7;"1;3;5;b7";x,2,3,0,4,x;B,F,G,D
G;7;"1;3;5;b7";2,1,3,0,0,4;G,B,F,G,B,G
G;7;"1;3;5;b7";3,2,0,0,4,1;G,B,D,G,D,F
G;7;"1;3;5;b7";3,2,4,0,0,1;G,B,F,G,B,F
G;7;"1;3;5;b7";x,x,x,2,1,3;D,F,B
G;7;"1;3;5;b7";x,2,1,3,0,4;G,B,F,B,D
G;7;"1;3;5;b7";x,x,3,2,4,1;G,B,F,G
G;7;"1;3;5;b7";1,3,1,2,1,1;G,D,F,B,D,G
G;7;"1;3;5;b7";x,x,1,3,2,4;G,D,F,B
G;7;"1;3;5;b7";1,x,2,3,x,x;G,F,B
G;7;"1;3;5;b7";x,2,1,3,x,x;G,B,F
G;7;"1;3;5;b7";x,x,x,0,0,1;G,B,F
G;7;"1;3;5;b7";1,x,2,4,3,x;G,F,B,D
G;7;"1;3;5;b7";x,1,2,4,3,x;B,F,B,D
G;7;"1;3;5;b7";x,3,1,2,1,x;D,F,B,D
G;7;"1;3;5;b7";3,x,1,4,2,x;B,G,D,F
G;7;"1;3;5;b7";x,x,4,2,1,3;B,D,F,B
G;dim7;"1;b3;b5;bb7";2,4,1,3,x,x;Bb,Fb,G,Db
G;dim7;"1;b3;b5;bb7";x,2,3,1,4,x;G,Db,Fb,Bb
G;dim7;"1;b3;b5;bb7";x,x,1,3,2,4;Fb,Bb,Db,G
G;dim7;"1;b3;b5;bb7";x,x,1,3,2,4;G,Db,Fb,Bb
G;dim7;"1;b3;b5;bb7";x,3,1,2,x,x;G,Bb,Fb
G;dim7;"1;b3;b5;bb7";2,x,1,3,x,x;G,Fb,Bb
G;dim7;"1;b3;b5;bb7";x,x,1,3,2,4;Fb,Bb,Db,G
G;dim7;"1;b3;b5;bb7";2,4,1,0,x,x;G,Db,Fb,G
G;aug;"1;3;#5";x,3,2,1,1,x;D#,G,B,D#
G;aug;"1;3;#5";4,3,2,1,x,x;B,D#,G,B
G;aug;"1;3;#5";x,x,4,2,3,1;D#,G,B,D#
G;aug;"1;3;#5";x,x,x,2,3,1;B,D#,G
G;aug;"1;3;#5";x,x,2,1,1,x;G,B,D#
G;aug;"1;3;#5";x,3,2,1,x,x;D#,G,B
G;aug;"1;3;#5";3,2,1,x,x,x;B,D#,G
G;aug;"1;3;#5";x,x,x,2,3,1;D#,G,B
G;aug;"1;3;#5";x,x,2,1,1,x;B,D#,G
G;aug;"1;3;#5";x,3,2,1,x,x;G,B,D#
G;aug;"1;3;#5";x,x,x,2,3,1;G,B,D#
G;aug;"1;3;#5";x,x,2,1,1,x;D#,G,B
G;aug;"1;3;#5";x,3,2,1,x,x;B,D#,G
G;aug;"1;3;#5";3,2,1,x,x,x;G,B,D#
G;aug;"1;3;#5";3,2,1,x,x,x;D#,G,B
G;m(maj9);"1;b3;5;7;9";x,x,2,1,1,4;F#,Bb,D,A
G;maj;"1;3;5";2,1,0,0,0,3;G,B,D,G,B,G
G;maj;"1;3;5";1,3,4,2,1,1;G,D,G,B,D,G
G;maj;"1;3;5";x,4,3,1,2,1;G,B,D,G,B
G;maj;"1;3;5";x,x,x,0,0,3;G,B,G
G;maj;"1;3;5";2,1,0,0,3,4;G,B,D,G,D,G
G;maj;"1;3;5";x,x,x,1,2,1;D,G,B
G;maj;"1;3;5";1,3,4,2,x,x;G,D,G,B
G;maj;"1;3;5";x,1,3,3,3,x;G,D,G,B
G;maj;"1;3;5";3,2,0,x,x,x;G,B,D
G;maj;"1;3;5";2,x,0,0,0,4;G,D,G,B,G
G;maj;"1;3;5";x,x,3,2,1,1;G,B,D,G
G;maj;"1;3;5";x,1,0,0,3,4;B,D,G,D,G
G;maj;"1;3;5";2,1,x,x,x,x;G,B
G;maj;"1;3;5";x,1,4,x,x,x;B,G
G;maj;"1;3;5";x,1,0,0,0,4;B,D,G,B,G
G;maj;"1;3;5";x,1,3,3,3,1;G,D,G,B,D
G;maj;"1;3;5";x,x,3,1,2,x;B,D,G
G;11;"1;3;5;b7;9;11";3,x,4,2,1,1;G,F,A,C,F
G;11;"1;3;5;b7;9;11";x,x,1,1,2,1;G,C,F,A
G;11;"1;3;5;b7;9;11";x,1,1,1,1,1;G,C,F,A,D
G;maj9;"1;3;5;7;9";2,1,4,1,3,x;G,B,F#,A,D
G;maj9;"1;3;5;7;9";x,x,4,1,2,1;G,A,D,F#
G;maj9;"1;3;5;7;9";x,2,1,4,3,x;G,B,F#,A
G;sus2;"1;2;5";x,1,3,4,1,x;G,D,G,A
G;sus2;"1;2;5";x,4,1,1,x,x;G,A,D
G;m11;"1;b3;5;b7;9;11";2,x,3,4,1,x;G,F,Bb,C
G;m11;"1;b3;5;b7;9;11";x,1,1,1,2,4;G,C,F,Bb,F
G;m11;"1;b3;5;b7;9;11";x,1,1,1,2,1;G,C,F,Bb,D
G;m11;"1;b3;5;b7;9;11";x,x,2,3,1,x;F,Bb,C
G;m11;"1;b3;5;b7;9;11";x,2,1,3,4,1;G,Bb,F,Bb,C
G;m11;"1;b3;5;b7;9;11";x,2,1,3,4,1;G,Bb,F,A,C
G;add9;"1;3;5;9";x,x,3,2,1,4;G,B,D,A
G;add9;"1;3;5;9";2,x,0,1,0,x;G,D,A,B
G;m;"1;b3;5";1,3,4,1,1,1;G,D,G,Bb,D,G
G;m;"1;b3;5";x,x,1,3,4,2;G,D,G,Bb
G;m;"1;b3;5";x,1,3,4,2,1;G,D,G,Bb,D
G;7b5;"1;3;b5;b7";1,3,2,4,x,x;G,Db,F,B
G;7b5;"1;3;b5;b7";x,x,1,2,3,4;G,Db,F,B
G;7b5;"1;3;b5;b7";x,1,2,1,3,x;G,Db,F,B
G;m7;"1;b3;5;b7";1,3,1,1,4,1;G,D,F,Bb,F,G
G;m7;"1;b3;5;b7";x,x,1,4,2,3;G,D,F,Bb
G;m7;"1;b3;5;b7";x,1,3,1,2,1;G,D,F,Bb,D
G;m7;"1;b3;5;b7";2,x,3,3,x,x;G,F,Bb
G;m7;"1;b3;5;b7";2,x,3,3,3,x;G,F,Bb,D
G;m7;"1;b3;5;b7";1,3,1,1,1,1;G,D,F,Bb,D,G
G;m7;"1;b3;5;b7";x,2,1,3,4,x;G,Bb,F,Bb
G;m7;"1;b3;5;b7";2,x,x,3,4,1;G,Bb,D,F
G;dim;"1;b3;b5";x,x,4,3,1,2;G,Bb,Db,G
G;dim;"1;b3;b5";x,x,1,2,4,3;G,Db,G,Bb
G;dim;"1;b3;b5";x,1,2,4,3,x;G,Db,G,Bb
G;dim;"1;b3;b5";x,x,3,1,4,x;Bb,Db,G
G;dim;"1;b3;b5";x,x,x,2,1,3;Bb,Db,G
G;dim;"1;b3;b5";x,x,4,2,1,x;G,Bb,Db
G;dim;"1;b3;b5";x,2,3,1,x,x;Db,G,Bb
G;dim;"1;b3;b5";3,1,2,x,x,x;Bb,Db,G
G;dim;"1;b3;b5";x,x,x,1,3,1;Db,G,Bb
G;dim;"1;b3;b5";x,4,2,1,x,x;G,Bb,Db
G;dim;"1;b3;b5";2,3,1,x,x,x;Db,G,Bb
G;dim;"1;b3;b5";x,x,x,3,2,1;G,Bb,Db
G;dim;"1;b3;b5";x,x,1,3,2,x;Db,G,Bb
G;dim;"1;b3;b5";x,3,1,2,x,x;Bb,Db,G
G;dim;"1;b3;b5";4,2,1,x,x,x;G,Bb,Db
G;6;"1;3;5;6";1,2,0,0,0,0;G,B,D,G,B,E
G;6;"1;3;5;6";1,x,3,2,4,1;G,G,B,E,G
G;6;"1;3;5;6";x,4,2,3,1,x;G,B,E,G
G;6;"1;3;5;6";x,x,x,2,1,0;B,D,E
G;6;"1;3;5;6";1,3,4,2,0,0;G,D,G,B,B,E
G;6;"1;3;5;6";x,x,3,2,1,0;G,B,D,E
G;6;"1;3;5;6";x,x,0,0,3,0;D,G,D,E
G;6;"1;3;5;6";x,3,2,0,1,0;G,B,G,G,E
G;6;"1;3;5;6";x,x,3,2,3,1;G,B,E,G
G;6;"1;3;5;6";x,x,x,0,0,0;G,B,E
G;6;"1;3;5;6";2,1,0,0,3,0;G,B,D,G,D,E
G;6;"1;3;5;6";2,x,1,4,3,x;G,E,B,D
G;6;"1;3;5;6";x,x,3,2,4,0;G,B,E,E
G;6;"1;3;5;6";1,x,4,3,2,0;G,G,B,D,E
G;6;"1;3;5;6";x,2,3,1,0,0;D,G,B,B,E
G;6;"1;3;5;6";1,4,x,x,x,x;G,E
G;6;"1;3;5;6";0,2,3,1,0,0;E,D,G,B,B,E
G;6;"1;3;5;6";3,x,0,0,4,0;G,D,G,D,E
G;7(#5);"1;3;#5;b7";1,x,1,2,3,1;G,F,B,D#,G
G;7(#5);"1;3;#5;b7";x,1,2,1,1,x;F,B,D#,G
G;7(#5);"1;3;#5;b7";x,1,4,1,3,2;G,D#,F,B,D#
G;7(#5);"1;3;#5;b7";1,x,2,3,4,x;G,F,B,D#
G;7sus4;"1;4;5;b7";3,x,4,0,1,x;G,F,G,C
G;7sus4;"1;4;5;b7";1,3,1,4,1,1;G,D,F,C,D,G
G;7sus4;"1;4;5;b7";x,2,3,4,1,x;G,C,F,G
G;maj7;"1;3;5;7";x,x,4,3,2,1;G,B,D,F#
G;maj7;"1;3;5;7";1,4,2,3,1,x;G,D,F#,B,D
G;maj7;"1;3;5;7";x,4,3,1,1,1;G,B,D,F#,B
G;maj7;"1;3;5;7";1,x,3,4,2,x;G,F#,B,D
G;maj7;"1;3;5;7";x,1,3,2,4,x;G,D,F#,B
G;maj7;"1;3;5;7";x,1,0,0,3,2;B,D,G,D,F#
G;maj7;"1;3;5;7";3,x,0,0,0,2;G,D,G,B,F#
G;maj7;"1;3;5;7";x,1,x,0,3,2;B,G,D,F#
G;maj7;"1;3;5;7";x,x,2,4,1,3;B,F#,G,D
G;maj7;"1;3;5;7";x,1,3,2,4,1;G,D,F#,B,D
G;maj7;"1;3;5;7";x,x,1,4,4,4;G,D,F#,B
G;maj7;"1;3;5;7";2,x,1,3,4,x;B,G,D,F#
G;maj7;"1;3;5;7";x,x,0,0,0,2;D,G,B,F#
G;maj7;"1;3;5;7";x,3,2,0,0,1;D,F#,G,B,G
G;maj7;"1;3;5;7";1,2,0,0,0,3;F#,B,D,G,B,F#
G;maj7;"1;3;5;7";1,1,3,0,x,x;F#,B,F#,G
G;maj7;"1;3;5;7";3,x,2,4,1,x;D,B,F#,G
G;maj7;"1;3;5;7";3,x,1,1,1,x;F#,D,G,B
G;maj7;"1;3;5;7";3,2,4,0,0,1;G,B,F#,G,B,F#
G;maj7;"1;3;5;7";x,1,1,3,4,x;D,G,D,F#
G;maj7;"1;3;5;7";3,2,0,0,0,1;G,B,D,G,B,F#
G;5;"1;5";1,3,x,x,x,x;G,D
G;5;"1;5";x,x,1,1,x,x;D,G
G;5;"1;5";1,3,4,x,x,x;G,D,G
G;5;"1;5";x,1,3,4,x,x;G,D,G
G;5;"1;5";x,1,1,x,x,x;D,G
G;5;"1;5";2,x,0,0,3,x;G,D,G,D
G;5;"1;5";2,x,0,0,x,x;G,D,G
G;5;"1;5";x,x,1,3,x,x;G,D
G;5;"1;5";x,1,4,x,x,x;G,D
G;5;"1;5";x,x,1,3,4,x;G,D,G
G;5;"1;5";x,x,x,1,2,4;D,G,D
G;7(#11);"1;3;5;b7;#11";2,x,3,4,1,x;G,F,B,C#
G;7(#11);"1;3;5;b7;#11";x,1,3,2,x,x;G,C#,F
G;m6;"1;b3;5;6";1,x,3,1,4,1;G,G,Bb,E,G
G;m6;"1;b3;5;6";x,3,1,2,1,x;G,Bb,E,G
G;m6;"1;b3;5;6";x,1,x,3,2,4;G,G,Bb,E
G;m6;"1;b3;5;6";2,x,0,3,4,0;G,D,Bb,D,E
G;7(b9);"1;3;5;b7;b9";3,2,4,1,0,x;G,B,F,Ab,B
G;7(b9);"1;3;5;b7;b9";1,x,1,2,1,3;G,F,B,D,Ab
G;7(b9);"1;3;5;b7;b9";x,2,1,3,1,x;G,B,F,Ab
G;7(b9);"1;3;5;b7;b9";x,2,3,1,4,x;B,F,Ab,D
G;7(b9);"1;3;5;b7;b9";x,x,1,3,2,4;Ab,D,F,B
G;7(b9);"1;3;5;b7;b9";x,x,1,3,2,4;F,B,D,Ab
G;7(b9);"1;3;5;b7;b9";x,2,3,1,4,x;Ab,D,F,B
G;7(b9);"1;3;5;b7;b9";x,x,1,3,2,4;B,F,Ab,D
G;7(b9);"1;3;5;b7;b9";x,x,1,3,2,4;D,Ab,B,F
G;7(b9);"1;3;5;b7;b9";x,x,3,1,4,x;B,D,Ab
G;7(b9);"1;3;5;b7;b9";3,1,2,x,4,x;B,D,Ab,G
G;m9;"1;b3;5;b7;9";3,1,4,2,x,x;G,Bb,F,A
G;m9;"1;b3;5;b7;9";1,3,1,1,1,4;G,D,F,Bb,D,A
G;m9;"1;b3;5;b7;9";x,2,1,3,4,x;G,Bb,F,A
G;m9;"1;b3;5;b7;9";2,x,3,3,3,4;G,F,Bb,D,A
G;13(b9);"1;3;5;b7;b9;11;13";x,x,3,1,0,0;F,Ab,B,E
G;13(b9);"1;3;5;b7;b9;11;13";x,1,3,3,3,x;F,B,E,Ab
G;13(b9);"1;3;5;b7;b9;11;13";x,1,3,3,3,4;F,B,E,Ab,D
G;13(b9);"1;3;5;b7;b9;11;13";x,x,1,2,4,3;F,B,E,Ab
G;13(b9);"1;3;5;b7;b9;11;13";3,x,4,1,0,0;G,F,Ab,B,E
G;sus4;"1;4;5";3,x,0,0,1,4;G,D,G,C,G
G;sus4;"1;4;5";1,1,3,4,1,1;G,C,G,C,D,G
G;sus4;"1;4;5";x,1,2,3,4,1;G,D,G,C,D
G;sus4;"1;4;5";x,x,3,4,1,1;G,C,D,G
G;6/9;"1;3;5;6;9";2,1,1,1,3,4;G,B,E,A,D,G
G;6/9;"1;3;5;6;9";x,x,2,1,3,4;G,B,E,A
G;6/9;"1;3;5;6;9";x,2,1,1,3,4;G,B,E,A,D
